Version,ResponseTimestamp (ServiceDelivery),ProducerRef,ResponseTimestamp (VehicleMonitoringDelivery),RequestMessageRef,ValidUntil,ShortestPossibleCycle,RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,Longitude,Latitude,Bearing,VehicleRef,BlockRef,DriverRef
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:33:10+00:00,c71b5135-0cae-47de-9d0a-d42b0889b072,2026-07-16T19:04:01.897000+00:00,31,inbound,2026-07-16,4056,31,CSLB,040000001217,Beaconsfield_Old_Town__Aylesbury_End,040000002955,High_Wycombe__High_Wycombe_BusStn,2026-07-16T18:00:00+00:00,-0.75631,51.631548,-,80481,101050,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:30:38+00:00,f4548830-75f8-4224-b422-07b7b1c481a8,2026-07-16T19:04:01.897000+00:00,1B,inbound,2026-07-16,4104,1B,CSLB,210021413007,Hemel_Hempstead__Marlowes,040000002956,High_Wycombe__High_Wycombe_BusStn,2026-07-16T17:05:00+00:00,-0.756341,51.631464,-,80893,100745,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:38+00:00,d218e309-8edb-4306-a3f4-9eab666e6c14,2026-07-16T19:04:01.897000+00:00,100,outbound,2026-07-16,4163,100,OXBC,340001989S2,Oxford_City_Centre__Speedwell_Street,340000008JR3,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,2026-07-16T18:15:00+00:00,-1.219081,51.762814,172.0,80716,12928,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:35:59+00:00,909a73e6-92a1-44f0-bbba-8497703711a7,2026-07-16T19:04:01.897000+00:00,33,inbound,2026-07-16,4092,33,CSLB,040000003160,Totteridge__Tyzack_Road,040000003438,Desborough_Castle__Copyground_Lane,2026-07-16T17:05:00+00:00,-0.784628,51.621485,-,80541,450076,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:57:47+00:00,84db99f1-ab15-4976-8813-2a6a80c4623f,2026-07-16T19:04:01.897000+00:00,CS1,anticlockwise,2026-07-16,1800,CS1,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-16T17:00:00+00:00,-1.269592,51.753195,51.0,80291,14347,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:22:25+00:00,d998f6e7-fe4c-493d-9db2-684dd4f42eca,2026-07-16T19:04:01.897000+00:00,3A,outbound,2026-07-16,4179,3A,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000340KAS,Littlemore__Kassam_Stadium,2026-07-16T16:50:00+00:00,-1.21772,51.71616,-,80744,14074,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:47+00:00,2c4e5925-15c0-4592-b38a-f89f094eb6e7,2026-07-16T19:04:01.897000+00:00,400,outbound,2026-07-16,4159,400,OXBC,340000749OPP,Thame__Town_Hall,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-16T18:15:00+00:00,-1.227517,51.755299,247.0,80705,450172,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:15:47+00:00,e342994e-f3c2-4d93-b8ea-da2f2ab034d8,2026-07-16T19:04:01.897000+00:00,41,outbound,2026-07-16,4029,41,CSLB,040000002955,High_Wycombe__High_Wycombe_BusStn,040000002048,Great_Missenden__Railway_Station,2026-07-16T17:40:00+00:00,-0.709039,51.703663,-,80515,100842,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:43+00:00,32ceef88-57ac-4a3c-bb8b-85d014e643d2,2026-07-16T19:04:01.897000+00:00,103,inbound,2026-07-16,4190,103,CSLB,036006216216,Windsor_Town_Centre__Parish_Church,040000000441,High_Wycombe__High_Wycombe_BusStn,2026-07-16T18:35:00+00:00,-0.604034,51.511353,276.0,80886,100816,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:50+00:00,4954d944-1803-44ac-aa7c-c297527146a9,2026-07-16T19:04:01.897000+00:00,3,inbound,2026-07-16,4210,3,OXBC,340000023OVA,Rose_Hill__The_Oval,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-16T18:52:00+00:00,-1.230928,51.733578,317.0,80733,13453,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:14:20+00:00,f89ddb49-a075-4910-9aea-fcc89e46c93c,2026-07-16T19:04:01.897000+00:00,X3,outbound,2026-07-16,4077,X3,OXBC,340001328OPA,Barton__Atkinson_Close,340000078HS,Abingdon_Town_Centre__High_Street,2026-07-16T17:00:00+00:00,-1.282139,51.670079,264.0,80655,13772,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:23:41+00:00,63c52021-d1ca-4418-b5ee-fec379263ebd,2026-07-16T19:04:01.897000+00:00,78,outbound,2026-07-16,4007,78,CSLB,040000002173,Chesham__Broadway,040000002173,Chesham__Broadway,2026-07-16T16:30:00+00:00,-0.612764,51.70636,-,80537,450147,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:17:15+00:00,c30cac36-1fd6-4db0-9867-16936f41802a,2026-07-16T19:04:01.897000+00:00,500,inbound,2026-07-16,4128,500,OXBC,340002072E5,Oxford_City_Centre__Westgate,340001259OUT,Cowley__Car_Factory_Gate,2026-07-16T16:55:00+00:00,-1.198954,51.726939,-,80290,13899,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:39+00:00,e43c0673-7215-4eaf-a0cd-913fca3daff3,2026-07-16T19:04:01.897000+00:00,X2,inbound,2026-07-16,4096,X2,THTR,340003334SRN,Didcot__Orchard_Centre,340002072E4,Oxford_City_Centre__Westgate,2026-07-16T17:59:00+00:00,-1.263565,51.749525,12.0,80683,8193,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:49:48+00:00,1bbd5453-9774-47e0-ab8b-2091b04b3eb0,2026-07-16T19:04:01.897000+00:00,700,outbound,2026-07-16,4141,700,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340001345BRC,Kidlington__Churchill_Road,2026-07-16T16:25:00+00:00,-1.281771,51.816379,-,80786,14147,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:24:59+00:00,e7aafca9-7956-4863-91f8-790a6bf04b4a,2026-07-16T19:04:01.897000+00:00,X40,outbound,2026-07-16,4581,X40,THTR,340002072E1,Oxford_City_Centre__Westgate,340000963BAK,Wallingford__Market_Place,2026-07-16T17:40:00+00:00,-1.124641,51.599755,187.0,80607,450227,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:32+00:00,fe91dcd5-9f54-4c20-845b-e379c34d3332,2026-07-16T19:04:01.897000+00:00,OXF,inbound,2026-07-16,7098,OXF,OXBC,4400CY0361,Gatwick_Airport__South_Terminal_Coach_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-16T19:20:00+00:00,-0.155057,51.155766,-,80069,11043,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:37+00:00,35c74381-1ad6-4d49-b2d1-d15be4c78ab7,2026-07-16T19:04:01.897000+00:00,850,outbound,2026-07-16,4097,850,CSLB,040000002959,High_Wycombe__High_Wycombe_BusStn,039028170001,Reading_Town_Centre__Friar_Street,2026-07-16T18:50:00+00:00,-0.766846,51.617824,138.0,80208,100911,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T08:20:58+00:00,0e99f03f-311c-484a-8f9f-44654f898945,2026-07-16T19:04:01.897000+00:00,41,outbound,2026-07-16,4005,41,CSLB,040000002955,High_Wycombe__High_Wycombe_BusStn,040000002213,Amersham__Amersham_Station,2026-07-16T07:25:00+00:00,-0.607566,51.676307,-,80221,100475,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:46:22+00:00,29f48045-3f26-4129-bff3-23357142e44a,2026-07-16T19:04:01.897000+00:00,15,outbound,2026-07-16,4027,15,CSLB,03700556,Slough_Town_Centre__Wellington_Street_Stop_D,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-16T18:10:00+00:00,-0.724147,51.521486,163.0,80527,100906,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:35:22+00:00,02f9117b-c5d0-4b81-ac2b-b8409659dc8c,2026-07-16T19:04:01.897000+00:00,600,inbound,2026-07-16,4052,600,OXBC,340000009PR3,Thornhill__Thornhill_Park_and_Ride,340000008R8,Oxford_City_Centre__Frideswide_Square,2026-07-16T17:05:00+00:00,-1.26779,51.752858,289.0,80703,14369,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:20:27+00:00,3fa4ccac-ff5b-4ec7-8224-a64b45e31742,2026-07-16T19:04:01.897000+00:00,33A,inbound,2026-07-16,4066,33A,THTR,340003334SRN,Didcot__Orchard_Centre,340002014TCS,Great_Western_Park__ASDA,2026-07-16T17:57:00+00:00,-1.271133,51.60448,180.0,80976,8304,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:16:37+00:00,d35528fc-4002-4937-995c-0117541d38e4,2026-07-16T19:04:01.897000+00:00,X32,inbound,2026-07-16,4078,X32,THTR,340023003NO,Didcot__Edwin_Road,340001992K3,Oxford_City_Centre__Queens_Lane,2026-07-16T17:09:00+00:00,-1.25192,51.752795,81.0,80691,8363,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:09:02+00:00,7d81e8b3-e645-42fc-8306-90c7a05ca950,2026-07-16T19:04:01.897000+00:00,8,inbound,2026-07-16,4110,8,OXBC,340000015FOX,Barton__Edgecombe_Road,340002072E2,Oxford_City_Centre__Westgate,2026-07-16T18:00:00+00:00,-1.192925,51.767436,-,80701,11193,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:44+00:00,32b160d0-ce36-4111-b55c-32e5be132b8d,2026-07-16T19:04:01.897000+00:00,8,outbound,2026-07-16,4051,8,CSLB,036006009010,Maidenhead_Town_Centre__Frascati_Way,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-16T18:45:00+00:00,-0.759223,51.524634,321.0,80526,101036,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:53+00:00,c587750f-e39c-42f7-bb46-1c35b5f0d4bb,2026-07-16T19:04:01.897000+00:00,X35,inbound,2026-07-16,4112,X35,THTR,340002019OUT,Grove__Mandhill_Close,340001385SOU,Didcot__Haydon_Road,2026-07-16T18:30:00+00:00,-1.337424,51.600712,95.0,80901,8328,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:20:13+00:00,5b0245c9-5255-4845-a4f6-6a54fd3b43df,2026-07-16T19:04:01.897000+00:00,600,outbound,2026-07-16,4049,600,OXBC,340000007R7,Oxford_City_Centre__Frideswide_Square,340000009PR3,Thornhill__Thornhill_Park_and_Ride,2026-07-16T16:50:00+00:00,-1.180908,51.761591,339.0,80723,14128,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:46:14+00:00,ed937819-0952-4d33-9f19-fc606d489dd3,2026-07-16T19:04:01.897000+00:00,X32,outbound,2026-07-16,4071,X32,THTR,340000008JR2,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,340021032SCH,Didcot__Cockcroft_Road_Shops,2026-07-16T16:13:00+00:00,-1.248757,51.598298,-,80903,8231,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:40+00:00,7b88036f-651e-4892-953f-962fb53b3d3b,2026-07-16T19:04:01.897000+00:00,35,outbound,2026-07-16,4083,35,OXBC,340002072E3,Oxford_City_Centre__Westgate,340004133SNE,Abingdon_Town_Centre__Stratton_Way,2026-07-16T18:20:00+00:00,-1.277287,51.675651,30.0,80413,14120,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:37+00:00,b57d1c5b-dd82-4615-a90e-81bf34a6087f,2026-07-16T19:04:01.897000+00:00,400,inbound,2026-07-16,4150,400,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000749OPP,Thame__Town_Hall,2026-07-16T18:05:00+00:00,-1.055527,51.741817,54.0,80738,14280,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:47:17+00:00,277b1f10-2fe0-44fa-a00d-834f640a47e3,2026-07-16T19:04:01.897000+00:00,ST1,inbound,2026-07-16,4041,ST1,THTR,340000369FAC,Harwell_Campus__Becquerel_Avenue_Terminus,340002012CS,Oxford_City_Centre__Wadham_College,2026-07-16T18:00:00+00:00,-1.254722,51.755362,-,80605,450030,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:49:41+00:00,22137960-6da0-4546-9e14-c89c48dca1ac,2026-07-16T19:04:01.897000+00:00,36,inbound,2026-07-16,4086,36,CSLB,040000003838,Bourne_End__Railway_Station,040000002961,High_Wycombe__Bus_Station,2026-07-16T18:25:00+00:00,-0.756201,51.631755,228.0,80451,101041,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:56:57+00:00,c85db323-f672-447b-9bd4-f5d57c4f2dd9,2026-07-16T19:04:01.897000+00:00,OXF,inbound,2026-07-16,7090,OXF,OXBC,4400CY0361,Gatwick_Airport__South_Terminal_Coach_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-16T17:20:00+00:00,-0.489567,51.473246,-,80024,14290,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:20:01+00:00,c108e9c1-ddc2-4fa7-b6d5-fe83a7877430,2026-07-16T19:04:01.897000+00:00,H2,inbound,2026-07-16,4050,H2,THTR,340000009PR3,Thornhill__Thornhill_Park_and_Ride,340000831BU2,Witney__Market_Square,2026-07-16T17:10:00+00:00,-1.489775,51.783971,-,80665,1780,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:38:32+00:00,bcd27071-68d3-478f-a11d-f5b390026680,2026-07-16T19:04:01.897000+00:00,15,inbound,2026-07-16,4098,15,OXBC,340001332OUT,Wood_Farm__Atkyns_Road_Shops,340001993P2,Oxford_City_Centre__Police_Station,2026-07-16T17:10:00+00:00,-1.256406,51.747538,355.0,80775,14304,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:43+00:00,19a2448f-4205-4323-8205-ff3a18046b15,2026-07-16T19:04:01.897000+00:00,X1,inbound,2026-07-16,4058,X1,OXBC,340000789BH,Wantage__Market_Place,340000006R3,Oxford_City_Centre__Railway_Station,2026-07-16T18:30:00+00:00,-1.340447,51.670678,106.0,80375,14192,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:00:56+00:00,413b8b2a-9872-4577-8191-1ff0f76342cf,2026-07-16T19:04:01.897000+00:00,300,inbound,2026-07-16,4132,300,OXBC,340000420PR,Oxford__Pear_Tree_Park_and_Ride,340000418PR,Oxford__Redbridge_Park_and_Ride,2026-07-16T17:30:00+00:00,-1.248561,51.72952,0.0,80782,13734,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:48:14+00:00,37da8595-d604-4967-8555-6174acb41a50,2026-07-16T19:04:01.897000+00:00,4A,inbound,2026-07-16,4110,4A,OXBC,340001812WWC,Botley__Westminster_Way,340001093OPB,Oxford__Osney_Island,2026-07-16T18:25:00+00:00,-1.274049,51.752468,-,80764,14172,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:20:05+00:00,bafdfaeb-0584-4809-ab37-cef27574e0a2,2026-07-16T19:04:01.897000+00:00,5,outbound,2026-07-16,4153,5,OXBC,340000006R2,Oxford_City_Centre__Railway_Station,340001226OPP,Blackbird_Leys__Knights_Road,2026-07-16T17:50:00+00:00,-1.20698,51.723182,-,80742,12309,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:54:48+00:00,9483ce70-8e14-4755-94d3-52541c0c3124,2026-07-16T19:04:01.897000+00:00,X32,inbound,2026-07-16,4084,X32,THTR,340023003NO,Didcot__Edwin_Road,340000176STB,Didcot__Parkway_Station,2026-07-16T18:32:00+00:00,-1.242603,51.610606,-,80663,450020,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:51+00:00,2cdd806f-1801-4779-99b4-c68fa8c5ad58,2026-07-16T19:04:01.897000+00:00,500,inbound,2026-07-16,4146,500,OXBC,340002072E5,Oxford_City_Centre__Westgate,340001259OUT,Cowley__Car_Factory_Gate,2026-07-16T18:55:00+00:00,-1.25546,51.752329,78.0,80495,13925,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T13:49:06+00:00,0f90c872-1c6c-451a-b445-f7c06df67666,2026-07-16T19:04:01.897000+00:00,608,inbound,2026-07-16,4002,608,PULH,1600GLA06130,Cheltenham__Royal_Well_Bus_Station,1600GL3219,Mickleton__Meon_Road,2026-07-16T12:15:00+00:00,-1.724436,51.932799,148.0,80589,50595,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T17:59:44+00:00,83ce4335-2ca9-4cb5-9858-54965b3f330c,2026-07-16T19:04:01.897000+00:00,400,outbound,2026-07-16,4151,400,OXBC,340000749OPP,Thame__Town_Hall,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-16T16:55:00+00:00,-1.269413,51.75332,-,80737,13660,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:54+00:00,dd4f16a3-1aa9-435b-ba20-248fa6e47e50,2026-07-16T19:04:01.897000+00:00,500,inbound,2026-07-16,4144,500,OXBC,340002072E5,Oxford_City_Centre__Westgate,340001259OUT,Cowley__Car_Factory_Gate,2026-07-16T18:40:00+00:00,-1.205219,51.731588,142.0,80293,13904,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:40+00:00,dff000f8-c56c-4f53-80de-7fe0c9a7cbc6,2026-07-16T19:04:01.897000+00:00,300,inbound,2026-07-16,4140,300,OXBC,340000420PR,Oxford__Pear_Tree_Park_and_Ride,340000418PR,Oxford__Redbridge_Park_and_Ride,2026-07-16T18:45:00+00:00,-1.262849,51.753491,277.0,80768,13130,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:52+00:00,d06a3ca6-9033-427b-a2f1-0f84e5d357e4,2026-07-16T19:04:01.897000+00:00,8,outbound,0001-01-01,4109,8,OXBC,340002072E2,Oxford_City_Centre__Westgate,340000015FOX,Barton__Edgecombe_Road,2026-07-16T18:40:00+00:00,-1.209618,51.760545,68.0,80730,11193,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:04:46+00:00,a1178079-8835-48f6-82c3-b3b29f6d9533,2026-07-16T19:04:01.897000+00:00,801,inbound,2026-07-16,4030,801,PULH,1600GL3346,Moreton_in_Marsh__Davies_Road,1600GL564,Bourton_on_the_Water__Newsagent,2026-07-16T17:15:00+00:00,-1.751564,51.895558,-,80559,50347,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:50:38+00:00,022dee36-136f-49f7-b6f8-189eb80e5ad1,2026-07-16T19:04:01.897000+00:00,320,inbound,2026-07-16,4008,320,CSLB,040000003684,Princes_Risborough__Railway_Station,340001299OK2,Chinnor__Red_Kite_Road,2026-07-16T18:30:00+00:00,-0.905986,51.699066,145.0,80534,100835,-
2.0,2026-07-16T18:59:01.897000+00:00,DepartmentForTransport,2026-07-16T18:59:01.897000+00:00,fea5fa9e-b112-4a3b-81f1-2a50792154a4,2026-07-16T19:04:01.897000+00:00,PT5S,2026-07-16T18:58:53+00:00,f9a13678-6f5e-462e-8beb-176e2fed8282,2026-07-16T19:04:01.897000+00:00,32,inbound,2026-07-16,4098,32,CSLB,040000003206,Micklefield_Estate__Woodside_Road,040000003385,Cressex__Empire_Cinema,2026-07-16T18:35:00+00:00,-0.769719,51.633398,280.0,80473,80457,-
